data_status,task_id,program_id,category,original_loc,slice_loc,loc_ratio,original_executable_statements,slice_executable_statements,executable_statement_ratio,original_cyclomatic_complexity,slice_cyclomatic_complexity,cyclomatic_complexity_ratio
SYNTHETIC_ILLUSTRATIVE,ML-010-T03,ML-010,Multi-path-Loop,10032,5116,0.509968,8895,3714,0.417538,5741,3090,0.538234
SYNTHETIC_ILLUSTRATIVE,ML-010-T04,ML-010,Multi-path-Loop,10032,6200,0.618022,8895,3908,0.439348,5741,2787,0.485455
SYNTHETIC_ILLUSTRATIVE,ML-011-T01,ML-011,Multi-path-Loop,9075,5643,0.621818,7497,4213,0.561958,7612,4514,0.593011
SYNTHETIC_ILLUSTRATIVE,ML-011-T02,ML-011,Multi-path-Loop,9075,5420,0.597245,7497,3642,0.485794,7612,3874,0.508933
SYNTHETIC_ILLUSTRATIVE,ML-011-T03,ML-011,Multi-path-Loop,9075,4761,0.524628,7497,4167,0.555822,7612,4837,0.635444
SYNTHETIC_ILLUSTRATIVE,ML-011-T04,ML-011,Multi-path-Loop,9075,4914,0.541488,7497,3909,0.521409,7612,4909,0.644903
SYNTHETIC_ILLUSTRATIVE,ML-012-T01,ML-012,Multi-path-Loop,8839,4565,0.516461,8316,4209,0.506133,4647,2353,0.506348
SYNTHETIC_ILLUSTRATIVE,ML-012-T02,ML-012,Multi-path-Loop,8839,5746,0.650074,8316,4080,0.490620,4647,2776,0.597375
SYNTHETIC_ILLUSTRATIVE,ML-012-T03,ML-012,Multi-path-Loop,8839,5429,0.614210,8316,3525,0.423882,4647,2825,0.607919
SYNTHETIC_ILLUSTRATIVE,ML-013-T01,ML-013,Multi-path-Loop,10609,6607,0.622773,9614,4453,0.463179,7445,3950,0.530557
SYNTHETIC_ILLUSTRATIVE,ML-013-T02,ML-013,Multi-path-Loop,10609,6808,0.641719,9614,5674,0.590181,7445,4709,0.632505
SYNTHETIC_ILLUSTRATIVE,ML-013-T03,ML-013,Multi-path-Loop,10609,6430,0.606089,9614,4633,0.481901,7445,4111,0.552183
SYNTHETIC_ILLUSTRATIVE,ML-014-T01,ML-014,Multi-path-Loop,10963,5857,0.534252,7357,3320,0.451271,7399,4086,0.552237
SYNTHETIC_ILLUSTRATIVE,ML-014-T02,ML-014,Multi-path-Loop,10963,5753,0.524765,7357,4027,0.547370,7399,4434,0.599270
SYNTHETIC_ILLUSTRATIVE,ML-014-T03,ML-014,Multi-path-Loop,10963,5985,0.545927,7357,4117,0.559603,7399,4666,0.630626
SYNTHETIC_ILLUSTRATIVE,ML-015-T01,ML-015,Multi-path-Loop,8898,4670,0.524837,9901,4109,0.415009,7610,3918,0.514849
SYNTHETIC_ILLUSTRATIVE,ML-015-T02,ML-015,Multi-path-Loop,8898,5248,0.589795,9901,4862,0.491062,7610,3556,0.467280
SYNTHETIC_ILLUSTRATIVE,ML-015-T03,ML-015,Multi-path-Loop,8898,4445,0.499550,9901,4208,0.425008,7610,4880,0.641261
SYNTHETIC_ILLUSTRATIVE,ML-016-T01,ML-016,Multi-path-Loop,9221,5481,0.594404,8865,4101,0.462606,4550,2558,0.562198
SYNTHETIC_ILLUSTRATIVE,ML-016-T02,ML-016,Multi-path-Loop,9221,5096,0.552652,8865,5085,0.573604,4550,2538,0.557802
SYNTHETIC_ILLUSTRATIVE,ML-016-T03,ML-016,Multi-path-Loop,9221,5639,0.611539,8865,4175,0.470953,4550,2856,0.627692
SYNTHETIC_ILLUSTRATIVE,ML-017-T01,ML-017,Multi-path-Loop,10713,6472,0.604126,9789,5001,0.510880,4468,2546,0.569830
SYNTHETIC_ILLUSTRATIVE,ML-017-T02,ML-017,Multi-path-Loop,10713,6010,0.561001,9789,3922,0.400654,4468,2569,0.574978
SYNTHETIC_ILLUSTRATIVE,ML-017-T03,ML-017,Multi-path-Loop,10713,6288,0.586950,9789,5202,0.531413,4468,2488,0.556849
SYNTHETIC_ILLUSTRATIVE,ML-018-T01,ML-018,Multi-path-Loop,10645,6639,0.623673,9213,3925,0.426028,6733,3241,0.481360
SYNTHETIC_ILLUSTRATIVE,ML-018-T02,ML-018,Multi-path-Loop,10645,6496,0.610240,9213,4887,0.530446,6733,3523,0.523244
SYNTHETIC_ILLUSTRATIVE,ML-018-T03,ML-018,Multi-path-Loop,10645,6071,0.570315,9213,4702,0.510366,6733,3841,0.570474
SYNTHETIC_ILLUSTRATIVE,ML-019-T01,ML-019,Multi-path-Loop,10856,6662,0.613670,8237,4379,0.531626,6195,3201,0.516707
SYNTHETIC_ILLUSTRATIVE,ML-019-T02,ML-019,Multi-path-Loop,10856,6501,0.598839,8237,3756,0.455991,6195,3967,0.640355
SYNTHETIC_ILLUSTRATIVE,ML-019-T03,ML-019,Multi-path-Loop,10856,5903,0.543755,8237,4097,0.497390,6195,3021,0.487651
SYNTHETIC_ILLUSTRATIVE,ML-020-T01,ML-020,Multi-path-Loop,8028,7067,0.880294,7082,3417,0.482491,7880,4496,0.570558
SYNTHETIC_ILLUSTRATIVE,ML-020-T02,ML-020,Multi-path-Loop,8028,4033,0.502367,7082,3990,0.563400,7880,4862,0.617005
SYNTHETIC_ILLUSTRATIVE,ML-020-T03,ML-020,Multi-path-Loop,8028,5118,0.637519,7082,2940,0.415137,7880,4473,0.567640
SYNTHETIC_ILLUSTRATIVE,ML-021-T01,ML-021,Multi-path-Loop,9386,5130,0.546559,6443,2789,0.432873,5915,3510,0.593407
SYNTHETIC_ILLUSTRATIVE,ML-021-T02,ML-021,Multi-path-Loop,9386,5552,0.591519,6443,2801,0.434735,5915,3334,0.563652
SYNTHETIC_ILLUSTRATIVE,ML-021-T03,ML-021,Multi-path-Loop,9386,5713,0.608672,6443,2652,0.411609,5915,3151,0.532713
SYNTHETIC_ILLUSTRATIVE,ML-022-T01,ML-022,Multi-path-Loop,8901,4668,0.524435,7531,3083,0.409375,6772,3483,0.514324
SYNTHETIC_ILLUSTRATIVE,ML-022-T02,ML-022,Multi-path-Loop,8901,4439,0.498708,7531,3759,0.499137,6772,3922,0.579149
SYNTHETIC_ILLUSTRATIVE,ML-022-T03,ML-022,Multi-path-Loop,8901,4906,0.551174,7531,3257,0.432479,6772,3790,0.559657
SYNTHETIC_ILLUSTRATIVE,ML-023-T01,ML-023,Multi-path-Loop,10677,6648,0.622647,6327,3687,0.582741,4068,26,0.006391
SYNTHETIC_ILLUSTRATIVE,ML-023-T02,ML-023,Multi-path-Loop,10677,5385,0.504355,6327,2737,0.432590,4068,2176,0.534907
SYNTHETIC_ILLUSTRATIVE,ML-023-T03,ML-023,Multi-path-Loop,10677,5751,0.538634,6327,3247,0.513197,4068,2547,0.626106
SYNTHETIC_ILLUSTRATIVE,ML-024-T01,ML-024,Multi-path-Loop,9505,4992,0.525197,8006,3312,0.413690,4299,2547,0.592463
SYNTHETIC_ILLUSTRATIVE,ML-024-T02,ML-024,Multi-path-Loop,9505,5752,0.605155,8006,4750,0.593305,4299,2248,0.522912
SYNTHETIC_ILLUSTRATIVE,ML-024-T03,ML-024,Multi-path-Loop,9505,6060,0.637559,8006,4552,0.568574,4299,2427,0.564550
SYNTHETIC_ILLUSTRATIVE,ML-025-T01,ML-025,Multi-path-Loop,9573,5166,0.539643,7138,3862,0.541048,4098,2628,0.641288
SYNTHETIC_ILLUSTRATIVE,ML-025-T02,ML-025,Multi-path-Loop,9573,5048,0.527316,7138,2923,0.409498,4098,1950,0.475842
SYNTHETIC_ILLUSTRATIVE,ML-025-T03,ML-025,Multi-path-Loop,9573,6116,0.638880,7138,3429,0.480387,4098,2404,0.586628
SYNTHETIC_ILLUSTRATIVE,ML-026-T01,ML-026,Multi-path-Loop,9714,6009,0.618592,9364,4331,0.462516,4897,2804,0.572595
SYNTHETIC_ILLUSTRATIVE,ML-026-T02,ML-026,Multi-path-Loop,9714,5285,0.544060,9364,5073,0.541756,4897,2368,0.483561
SYNTHETIC_ILLUSTRATIVE,ML-026-T03,ML-026,Multi-path-Loop,9714,5240,0.539428,9364,5233,0.558842,4897,2602,0.531346
SYNTHETIC_ILLUSTRATIVE,ML-027-T01,ML-027,Multi-path-Loop,10019,6128,0.611638,6194,6194,1.000000,6353,3294,0.518495
SYNTHETIC_ILLUSTRATIVE,ML-027-T02,ML-027,Multi-path-Loop,10019,5405,0.539475,6194,6194,1.000000,6353,4080,0.642216
SYNTHETIC_ILLUSTRATIVE,ML-027-T03,ML-027,Multi-path-Loop,10019,6342,0.632997,6194,5978,0.965128,6353,3433,0.540375
SYNTHETIC_ILLUSTRATIVE,ML-028-T01,ML-028,Multi-path-Loop,10354,5381,0.519703,6390,2860,0.447574,6800,3482,0.512059
SYNTHETIC_ILLUSTRATIVE,ML-028-T02,ML-028,Multi-path-Loop,10354,6499,0.627680,6390,3780,0.591549,6800,3865,0.568382
SYNTHETIC_ILLUSTRATIVE,ML-028-T03,ML-028,Multi-path-Loop,10354,6013,0.580742,6390,2622,0.410329,6800,4102,0.603235
SYNTHETIC_ILLUSTRATIVE,ML-029-T01,ML-029,Multi-path-Loop,8969,4881,0.544208,6974,3227,0.462719,4670,2578,0.552034
SYNTHETIC_ILLUSTRATIVE,ML-029-T02,ML-029,Multi-path-Loop,8969,4888,0.544988,6974,3222,0.462002,4670,2994,0.641113
SYNTHETIC_ILLUSTRATIVE,ML-029-T03,ML-029,Multi-path-Loop,8969,4999,0.557364,6974,3094,0.443648,4670,2230,0.477516
SYNTHETIC_ILLUSTRATIVE,ML-030-T01,ML-030,Multi-path-Loop,11022,5672,0.514607,9569,4656,0.486571,5369,2579,0.480350
SYNTHETIC_ILLUSTRATIVE,ML-030-T02,ML-030,Multi-path-Loop,11022,7068,0.641263,9569,5243,0.547915,5369,3244,0.604209
SYNTHETIC_ILLUSTRATIVE,ML-030-T03,ML-030,Multi-path-Loop,11022,6297,0.571312,9569,5169,0.540182,5369,3344,0.622835
SYNTHETIC_ILLUSTRATIVE,ML-031-T01,ML-031,Multi-path-Loop,11767,6165,0.523923,7342,2962,0.403432,6621,3153,0.476212
SYNTHETIC_ILLUSTRATIVE,ML-031-T02,ML-031,Multi-path-Loop,11767,6673,0.567094,7342,3581,0.487742,6621,4257,0.642954
SYNTHETIC_ILLUSTRATIVE,ML-031-T03,ML-031,Multi-path-Loop,11767,6816,0.579247,7342,3137,0.427268,6621,4055,0.612445
SYNTHETIC_ILLUSTRATIVE,NL-001-T01,NL-001,Nested-Loop,9776,4793,0.490282,7735,3521,0.455204,7226,2835,0.392333
SYNTHETIC_ILLUSTRATIVE,NL-001-T02,NL-001,Nested-Loop,9776,5285,0.540610,7735,3921,0.506917,7226,3032,0.419596
SYNTHETIC_ILLUSTRATIVE,NL-001-T03,NL-001,Nested-Loop,9776,4738,0.484656,7735,3637,0.470200,7226,3624,0.501522
SYNTHETIC_ILLUSTRATIVE,NL-002-T01,NL-002,Nested-Loop,9591,4215,0.439475,9224,5341,0.579033,7031,2680,0.381169
SYNTHETIC_ILLUSTRATIVE,NL-002-T02,NL-002,Nested-Loop,9591,4629,0.482640,9224,3917,0.424653,7031,3209,0.456407
SYNTHETIC_ILLUSTRATIVE,NL-002-T03,NL-002,Nested-Loop,9591,5588,0.582630,9224,4635,0.502493,7031,3003,0.427109
SYNTHETIC_ILLUSTRATIVE,NL-003-T01,NL-003,Nested-Loop,8898,4416,0.496291,6622,3406,0.514346,5253,2386,0.454217
SYNTHETIC_ILLUSTRATIVE,NL-003-T02,NL-003,Nested-Loop,8898,3981,0.447404,6622,3687,0.556780,5253,2905,0.553017
SYNTHETIC_ILLUSTRATIVE,NL-003-T03,NL-003,Nested-Loop,8898,4054,0.455608,6622,3757,0.567351,5253,2374,0.451932
SYNTHETIC_ILLUSTRATIVE,NL-004-T01,NL-004,Nested-Loop,10315,4683,0.453999,9030,5154,0.570764,5712,2956,0.517507
SYNTHETIC_ILLUSTRATIVE,NL-004-T02,NL-004,Nested-Loop,10315,5402,0.523703,9030,4588,0.508084,5712,3140,0.549720
SYNTHETIC_ILLUSTRATIVE,NL-004-T03,NL-004,Nested-Loop,10315,4558,0.441881,9030,4448,0.492580,5712,2963,0.518732
SYNTHETIC_ILLUSTRATIVE,NL-005-T01,NL-005,Nested-Loop,10802,6174,0.571561,6091,2446,0.401576,5113,2584,0.505378
SYNTHETIC_ILLUSTRATIVE,NL-005-T02,NL-005,Nested-Loop,10802,4984,0.461396,6091,2473,0.406009,5113,2533,0.495404
SYNTHETIC_ILLUSTRATIVE,NL-005-T03,NL-005,Nested-Loop,10802,5412,0.501018,6091,3051,0.500903,5113,2340,0.457657
SYNTHETIC_ILLUSTRATIVE,NL-006-T01,NL-006,Nested-Loop,8241,4734,0.574445,7001,3408,0.486788,5663,3139,0.554300
SYNTHETIC_ILLUSTRATIVE,NL-006-T02,NL-006,Nested-Loop,8241,3598,0.436598,7001,3849,0.549779,5663,2861,0.505209
SYNTHETIC_ILLUSTRATIVE,NL-006-T03,NL-006,Nested-Loop,8241,4686,0.568620,7001,2936,0.419369,5663,2731,0.482253
SYNTHETIC_ILLUSTRATIVE,NL-007-T01,NL-007,Nested-Loop,8118,8118,1.000000,6607,2978,0.450734,4300,2201,0.511860
SYNTHETIC_ILLUSTRATIVE,NL-007-T02,NL-007,Nested-Loop,8118,5792,0.713476,6607,3292,0.498259,4300,2239,0.520698
SYNTHETIC_ILLUSTRATIVE,NL-007-T03,NL-007,Nested-Loop,8118,3841,0.473146,6607,2739,0.414560,4300,1927,0.448140
SYNTHETIC_ILLUSTRATIVE,NL-008-T01,NL-008,Nested-Loop,10765,4695,0.436136,8168,3485,0.426665,7621,4177,0.548091
SYNTHETIC_ILLUSTRATIVE,NL-008-T02,NL-008,Nested-Loop,10765,5321,0.494287,8168,3570,0.437071,7621,3160,0.414644
SYNTHETIC_ILLUSTRATIVE,NL-008-T03,NL-008,Nested-Loop,10765,6160,0.572225,8168,3527,0.431807,7621,2978,0.390762
SYNTHETIC_ILLUSTRATIVE,NL-009-T01,NL-009,Nested-Loop,10895,5238,0.480771,7557,3336,0.441445,6992,2967,0.424342
SYNTHETIC_ILLUSTRATIVE,NL-009-T02,NL-009,Nested-Loop,10895,5699,0.523084,7557,3428,0.453619,6992,3033,0.433781
SYNTHETIC_ILLUSTRATIVE,NL-009-T03,NL-009,Nested-Loop,10895,6253,0.573933,7557,4127,0.546116,6992,3666,0.524314
SYNTHETIC_ILLUSTRATIVE,NL-010-T01,NL-010,Nested-Loop,8130,4654,0.572448,7000,2849,0.407000,7851,3815,0.485925
SYNTHETIC_ILLUSTRATIVE,NL-010-T02,NL-010,Nested-Loop,8130,3949,0.485732,7000,3442,0.491714,7851,4053,0.516240
SYNTHETIC_ILLUSTRATIVE,NL-010-T03,NL-010,Nested-Loop,8130,3823,0.470234,7000,2933,0.419000,7851,4385,0.558528
SYNTHETIC_ILLUSTRATIVE,NL-011-T01,NL-011,Nested-Loop,8152,3825,0.469210,9447,3928,0.415793,7826,3266,0.417327
SYNTHETIC_ILLUSTRATIVE,NL-011-T02,NL-011,Nested-Loop,8152,3670,0.450196,9447,5419,0.573621,7826,2979,0.380654
SYNTHETIC_ILLUSTRATIVE,NL-011-T03,NL-011,Nested-Loop,8152,4430,0.543425,9447,4716,0.499206,7826,4374,0.558906
SYNTHETIC_ILLUSTRATIVE,NL-012-T01,NL-012,Nested-Loop,11915,5274,0.442635,7106,3765,0.529834,5384,2877,0.534361
SYNTHETIC_ILLUSTRATIVE,NL-012-T02,NL-012,Nested-Loop,11915,6958,0.583970,7106,3504,0.493104,5384,2696,0.500743
SYNTHETIC_ILLUSTRATIVE,NL-012-T03,NL-012,Nested-Loop,11915,5990,0.502728,7106,3414,0.480439,5384,2567,0.476783
SYNTHETIC_ILLUSTRATIVE,NL-013-T01,NL-013,Nested-Loop,8364,4729,0.565399,6643,3065,0.461388,6305,3210,0.509120
SYNTHETIC_ILLUSTRATIVE,NL-013-T02,NL-013,Nested-Loop,8364,3868,0.462458,6643,3605,0.542677,6305,2793,0.442982
SYNTHETIC_ILLUSTRATIVE,NL-013-T03,NL-013,Nested-Loop,8364,4600,0.549976,6643,3901,0.587235,6305,3258,0.516733
SYNTHETIC_ILLUSTRATIVE,NL-014-T01,NL-014,Nested-Loop,8836,3973,0.449638,8891,5035,0.566303,4653,1907,0.409843
SYNTHETIC_ILLUSTRATIVE,NL-014-T02,NL-014,Nested-Loop,8836,4029,0.455976,8891,3882,0.436621,4653,1951,0.419299
SYNTHETIC_ILLUSTRATIVE,NL-014-T03,NL-014,Nested-Loop,8836,4636,0.524672,8891,3755,0.422337,4653,2129,0.457554
SYNTHETIC_ILLUSTRATIVE,NL-015-T01,NL-015,Nested-Loop,9929,5665,0.570551,6525,3802,0.582682,5959,3125,0.524417
SYNTHETIC_ILLUSTRATIVE,NL-015-T02,NL-015,Nested-Loop,9929,5512,0.555142,6525,2692,0.412567,5959,2348,0.394026
SYNTHETIC_ILLUSTRATIVE,NL-015-T03,NL-015,Nested-Loop,9929,5130,0.516668,6525,3758,0.575939,5959,2481,0.416345
SYNTHETIC_ILLUSTRATIVE,NL-016-T01,NL-016,Nested-Loop,8484,4464,0.526167,8674,4881,0.562716,5842,2694,0.461143
SYNTHETIC_ILLUSTRATIVE,NL-016-T02,NL-016,Nested-Loop,8484,4991,0.588284,8674,4201,0.484321,5842,2652,0.453954
SYNTHETIC_ILLUSTRATIVE,NL-016-T03,NL-016,Nested-Loop,8484,4029,0.474894,8674,5029,0.579779,5842,3117,0.533550
SYNTHETIC_ILLUSTRATIVE,NL-017-T01,NL-017,Nested-Loop,9088,5228,0.575264,9905,5613,0.566683,6039,2648,0.438483
SYNTHETIC_ILLUSTRATIVE,NL-017-T02,NL-017,Nested-Loop,9088,4161,0.457857,9905,4033,0.407168,6039,3123,0.517139
SYNTHETIC_ILLUSTRATIVE,NL-017-T03,NL-017,Nested-Loop,9088,4366,0.480414,9905,4043,0.408178,6039,2939,0.486670
SYNTHETIC_ILLUSTRATIVE,NL-018-T01,NL-018,Nested-Loop,11023,5255,0.476730,8778,5072,0.577808,4753,2001,0.420997
SYNTHETIC_ILLUSTRATIVE,NL-018-T02,NL-018,Nested-Loop,11023,5505,0.499410,8778,3930,0.447710,4753,2347,0.493793
SYNTHETIC_ILLUSTRATIVE,NL-018-T03,NL-018,Nested-Loop,11023,5363,0.486528,8778,3572,0.406926,4753,1867,0.392805
SYNTHETIC_ILLUSTRATIVE,NL-019-T01,NL-019,Nested-Loop,9444,5237,0.554532,8426,3419,0.405768,6236,2766,0.443554
SYNTHETIC_ILLUSTRATIVE,NL-019-T02,NL-019,Nested-Loop,9444,4812,0.509530,8426,4096,0.486114,6236,2465,0.395285
SYNTHETIC_ILLUSTRATIVE,NL-019-T03,NL-019,Nested-Loop,9444,5375,0.569144,8426,3696,0.438642,6236,2708,0.434253
SYNTHETIC_ILLUSTRATIVE,NL-020-T01,NL-020,Nested-Loop,9071,4555,0.502150,8122,3375,0.415538,5825,2653,0.455451
SYNTHETIC_ILLUSTRATIVE,NL-020-T02,NL-020,Nested-Loop,9071,5335,0.588138,8122,3542,0.436099,5825,2410,0.413734
SYNTHETIC_ILLUSTRATIVE,NL-020-T03,NL-020,Nested-Loop,9071,5113,0.563664,8122,3699,0.455430,5825,2725,0.467811
SYNTHETIC_ILLUSTRATIVE,NL-021-T01,NL-021,Nested-Loop,10547,6216,0.589362,8912,3633,0.407653,4172,12,0.002876
SYNTHETIC_ILLUSTRATIVE,NL-021-T02,NL-021,Nested-Loop,10547,5266,0.499289,8912,4258,0.477783,4172,2236,0.535954
SYNTHETIC_ILLUSTRATIVE,NL-021-T03,NL-021,Nested-Loop,10547,5282,0.500806,8912,5004,0.561490,4172,1928,0.462128
SYNTHETIC_ILLUSTRATIVE,NL-022-T01,NL-022,Nested-Loop,9294,5504,0.592210,7446,3799,0.510207,6078,2422,0.398486
SYNTHETIC_ILLUSTRATIVE,NL-022-T02,NL-022,Nested-Loop,9294,4290,0.461588,7446,3697,0.496508,6078,3132,0.515301
SYNTHETIC_ILLUSTRATIVE,NL-022-T03,NL-022,Nested-Loop,9294,4766,0.512804,7446,3957,0.531426,6078,2431,0.399967
SYNTHETIC_ILLUSTRATIVE,NL-023-T01,NL-023,Nested-Loop,9966,5247,0.526490,7911,3718,0.469979,6867,2951,0.429736
SYNTHETIC_ILLUSTRATIVE,NL-023-T02,NL-023,Nested-Loop,9966,4372,0.438692,7911,3211,0.405891,6867,3663,0.533421
SYNTHETIC_ILLUSTRATIVE,NL-023-T03,NL-023,Nested-Loop,9966,4567,0.458258,7911,3885,0.491088,6867,3257,0.474297
SYNTHETIC_ILLUSTRATIVE,NL-024-T01,NL-024,Nested-Loop,9457,5175,0.547214,6026,4216,0.699635,7823,3126,0.399591
SYNTHETIC_ILLUSTRATIVE,NL-024-T02,NL-024,Nested-Loop,9457,4444,0.469916,6026,2791,0.463160,7823,3403,0.434999
SYNTHETIC_ILLUSTRATIVE,NL-024-T03,NL-024,Nested-Loop,9457,4922,0.520461,6026,3054,0.506804,7823,3415,0.436533
SYNTHETIC_ILLUSTRATIVE,NL-025-T01,NL-025,Nested-Loop,8461,4621,0.546153,6656,3347,0.502855,4754,2095,0.440682
SYNTHETIC_ILLUSTRATIVE,NL-025-T02,NL-025,Nested-Loop,8461,3784,0.447228,6656,3375,0.507061,4754,2453,0.515987
SYNTHETIC_ILLUSTRATIVE,NL-025-T03,NL-025,Nested-Loop,8461,3876,0.458102,6656,3861,0.580078,4754,2361,0.496634
SYNTHETIC_ILLUSTRATIVE,NL-026-T01,NL-026,Nested-Loop,9404,4412,0.469162,6698,3039,0.453718,6242,3110,0.498238
SYNTHETIC_ILLUSTRATIVE,NL-026-T02,NL-026,Nested-Loop,9404,4378,0.465547,6698,3386,0.505524,6242,3068,0.491509
SYNTHETIC_ILLUSTRATIVE,NL-026-T03,NL-026,Nested-Loop,9404,5544,0.589536,6698,2846,0.424903,6242,3017,0.483339
SYNTHETIC_ILLUSTRATIVE,NL-027-T01,NL-027,Nested-Loop,10566,5887,0.557164,9669,4199,0.434274,5141,2690,0.523245
SYNTHETIC_ILLUSTRATIVE,NL-027-T02,NL-027,Nested-Loop,10566,5053,0.478232,9669,4027,0.416486,5141,2860,0.556312
SYNTHETIC_ILLUSTRATIVE,NL-027-T03,NL-027,Nested-Loop,10566,5909,0.559247,9669,4459,0.461165,5141,2870,0.558257
SYNTHETIC_ILLUSTRATIVE,NL-028-T01,NL-028,Nested-Loop,10234,4653,0.454661,8336,4043,0.485005,6394,3577,0.559431
SYNTHETIC_ILLUSTRATIVE,NL-028-T02,NL-028,Nested-Loop,10234,5464,0.533907,8336,3278,0.393234,6394,3037,0.474977
SYNTHETIC_ILLUSTRATIVE,NL-028-T03,NL-028,Nested-Loop,10234,5252,0.513191,8336,4104,0.492322,6394,2490,0.389428
SYNTHETIC_ILLUSTRATIVE,NL-029-T01,NL-029,Nested-Loop,10730,6295,0.586673,9267,4324,0.466602,5293,2048,0.386926
SYNTHETIC_ILLUSTRATIVE,NL-029-T02,NL-029,Nested-Loop,10730,5264,0.490587,9267,4131,0.445775,5293,2534,0.478746
SYNTHETIC_ILLUSTRATIVE,NL-029-T03,NL-029,Nested-Loop,10730,4718,0.439702,9267,4444,0.479551,5293,2431,0.459286
SYNTHETIC_ILLUSTRATIVE,NL-030-T01,NL-030,Nested-Loop,11984,5276,0.440254,7416,3825,0.515777,6315,2475,0.391924
SYNTHETIC_ILLUSTRATIVE,NL-030-T02,NL-030,Nested-Loop,11984,5266,0.439419,7416,4108,0.553937,6315,3190,0.505146
SYNTHETIC_ILLUSTRATIVE,NL-030-T03,NL-030,Nested-Loop,11984,5544,0.462617,7416,3973,0.535734,6315,3118,0.493745
SYNTHETIC_ILLUSTRATIVE,NL-031-T01,NL-031,Nested-Loop,9932,5705,0.574406,8072,3479,0.430996,4633,1828,0.394561
SYNTHETIC_ILLUSTRATIVE,NL-031-T02,NL-031,Nested-Loop,9932,4932,0.496577,8072,3587,0.444376,4633,2037,0.439672
SYNTHETIC_ILLUSTRATIVE,NL-031-T03,NL-031,Nested-Loop,9932,4494,0.452477,8072,4655,0.576685,4633,2431,0.524714
SYNTHETIC_ILLUSTRATIVE,NL-032-T01,NL-032,Nested-Loop,11383,5991,0.526311,6445,3421,0.530799,5169,2891,0.559296
SYNTHETIC_ILLUSTRATIVE,NL-032-T02,NL-032,Nested-Loop,11383,5414,0.475622,6445,3400,0.527541,5169,2184,0.422519
SYNTHETIC_ILLUSTRATIVE,NL-032-T03,NL-032,Nested-Loop,11383,4939,0.433893,6445,3662,0.568192,5169,2834,0.548269
SYNTHETIC_ILLUSTRATIVE,NL-033-T01,NL-033,Nested-Loop,9448,5474,0.579382,8015,3585,0.447286,5257,2846,0.541373
SYNTHETIC_ILLUSTRATIVE,NL-033-T02,NL-033,Nested-Loop,9448,4773,0.505186,8015,4426,0.552215,5257,2489,0.473464
SYNTHETIC_ILLUSTRATIVE,NL-033-T03,NL-033,Nested-Loop,9448,4205,0.445068,8015,4218,0.526263,5257,2306,0.438653
SYNTHETIC_ILLUSTRATIVE,NL-034-T01,NL-034,Nested-Loop,10508,5770,0.549105,6433,3417,0.531167,7681,4081,0.531311
SYNTHETIC_ILLUSTRATIVE,NL-034-T02,NL-034,Nested-Loop,10508,4879,0.464313,6433,3675,0.571273,7681,4205,0.547455
SYNTHETIC_ILLUSTRATIVE,NL-035-T01,NL-035,Nested-Loop,9731,4724,0.485459,8334,3484,0.418047,5394,2998,0.555803
SYNTHETIC_ILLUSTRATIVE,NL-035-T02,NL-035,Nested-Loop,9731,5436,0.558627,8334,3519,0.422246,5394,3012,0.558398
