data_status,task_id,program_id,category,repetition,original_dynamic_ms,slice_dynamic_ms,dynamic_ratio,original_path_derivation_ms,slice_path_derivation_ms,path_derivation_ratio,original_smt_ms,slice_smt_ms,smt_ratio,original_other_ms,slice_slicing_ms,slice_other_ms,original_total_ms,slice_total_ms,total_ratio
SYNTHETIC_ILLUSTRATIVE,NL-014-T01,NL-014,Nested-Loop,10,67.000000,58.561903,0.874058,145.000000,117.000922,0.806903,97.000000,67.430068,0.695155,108.150000,12.097350,78.629757,417.150000,333.720000,0.800000
SYNTHETIC_ILLUSTRATIVE,NL-014-T02,NL-014,Nested-Loop,1,88.580000,77.069760,0.870058,173.040000,138.934320,0.802903,129.780000,92.423520,0.712155,136.990000,15.323310,96.847530,528.390000,420.598440,0.796000
SYNTHETIC_ILLUSTRATIVE,NL-014-T02,NL-014,Nested-Loop,2,84.280000,73.328510,0.870058,164.640000,132.189936,0.802903,123.480000,87.936941,0.712155,130.340000,14.579460,92.146194,502.740000,400.181040,0.796000
SYNTHETIC_ILLUSTRATIVE,NL-014-T02,NL-014,Nested-Loop,3,87.720000,76.321510,0.870058,171.360000,137.585443,0.802903,128.520000,91.526204,0.712155,135.660000,15.174540,95.907263,523.260000,416.514960,0.796000
SYNTHETIC_ILLUSTRATIVE,NL-014-T02,NL-014,Nested-Loop,4,83.420000,72.580259,0.870058,162.960000,130.841059,0.802903,122.220000,87.039626,0.712155,129.010000,14.430690,91.205926,497.610000,396.097560,0.796000
SYNTHETIC_ILLUSTRATIVE,NL-014-T02,NL-014,Nested-Loop,5,86.860000,75.573260,0.870058,169.680000,136.236566,0.802903,127.260000,90.628889,0.712155,134.330000,15.025770,94.966995,518.130000,412.431480,0.796000
SYNTHETIC_ILLUSTRATIVE,NL-014-T02,NL-014,Nested-Loop,6,82.560000,71.832009,0.870058,161.280000,129.492182,0.802903,120.960000,86.142310,0.712155,127.680000,14.281920,90.265659,492.480000,392.014080,0.796000
SYNTHETIC_ILLUSTRATIVE,NL-014-T02,NL-014,Nested-Loop,7,86.000000,74.825010,0.870058,168.000000,134.887689,0.802903,126.000000,89.731573,0.712155,133.000000,14.877000,94.026728,513.000000,408.348000,0.796000
SYNTHETIC_ILLUSTRATIVE,NL-014-T02,NL-014,Nested-Loop,8,89.440000,77.818010,0.870058,174.720000,140.283197,0.802903,131.040000,93.320836,0.712155,138.320000,15.472080,97.787797,533.520000,424.681920,0.796000
SYNTHETIC_ILLUSTRATIVE,NL-014-T02,NL-014,Nested-Loop,9,85.140000,74.076760,0.870058,166.320000,133.538812,0.802903,124.740000,88.834257,0.712155,131.670000,14.728230,93.086461,507.870000,404.264520,0.796000
SYNTHETIC_ILLUSTRATIVE,NL-014-T02,NL-014,Nested-Loop,10,88.580000,77.069760,0.870058,173.040000,138.934320,0.802903,129.780000,92.423520,0.712155,136.990000,15.323310,96.847530,528.390000,420.598440,0.796000
SYNTHETIC_ILLUSTRATIVE,NL-014-T03,NL-014,Nested-Loop,1,101.850000,88.208033,0.866058,64.020000,51.145764,0.798903,43.650000,30.910981,0.708155,73.332000,8.202708,45.551298,282.852000,224.018784,0.792000
SYNTHETIC_ILLUSTRATIVE,NL-014-T03,NL-014,Nested-Loop,2,106.050000,91.845478,0.866058,66.660000,53.254868,0.798903,45.450000,32.185660,0.708155,76.356000,8.540964,47.429702,294.516000,233.256672,0.792000
SYNTHETIC_ILLUSTRATIVE,NL-014-T03,NL-014,Nested-Loop,3,100.800000,87.298672,0.866058,63.360000,50.618489,0.798903,43.200000,30.592311,0.708155,72.576000,8.118144,45.081697,279.936000,221.709312,0.792000
SYNTHETIC_ILLUSTRATIVE,NL-014-T03,NL-014,Nested-Loop,4,105.000000,90.936117,0.866058,66.000000,52.727592,0.798903,45.000000,31.866990,0.708155,75.600000,8.456400,46.960101,291.600000,230.947200,0.792000
SYNTHETIC_ILLUSTRATIVE,NL-014-T03,NL-014,Nested-Loop,5,109.200000,94.573561,0.866058,68.640000,54.836696,0.798903,46.800000,33.141670,0.708155,78.624000,8.794656,48.838505,303.264000,240.185088,0.792000
SYNTHETIC_ILLUSTRATIVE,NL-014-T03,NL-014,Nested-Loop,6,103.950000,90.026755,0.866058,65.340000,52.200316,0.798903,44.550000,31.548320,0.708155,74.844000,8.371836,46.490500,288.684000,228.637728,0.792000
SYNTHETIC_ILLUSTRATIVE,NL-014-T03,NL-014,Nested-Loop,7,108.150000,93.664200,0.866058,67.980000,54.309420,0.798903,46.350000,32.823000,0.708155,77.868000,8.710092,48.368904,300.348000,237.875616,0.792000
SYNTHETIC_ILLUSTRATIVE,NL-014-T03,NL-014,Nested-Loop,8,102.900000,89.117394,0.866058,64.680000,51.673040,0.798903,44.100000,31.229650,0.708155,74.088000,8.287272,46.020899,285.768000,226.328256,0.792000
SYNTHETIC_ILLUSTRATIVE,NL-014-T03,NL-014,Nested-Loop,9,107.100000,92.754839,0.866058,67.320000,53.782144,0.798903,45.900000,32.504330,0.708155,77.112000,8.625528,47.899303,297.432000,235.566144,0.792000
SYNTHETIC_ILLUSTRATIVE,NL-014-T03,NL-014,Nested-Loop,10,101.850000,88.208033,0.866058,64.020000,51.145764,0.798903,43.650000,30.910981,0.708155,73.332000,8.202708,45.551298,282.852000,224.018784,0.792000
SYNTHETIC_ILLUSTRATIVE,NL-015-T01,NL-015,Nested-Loop,1,124.000000,106.895223,0.862058,89.000000,72.615359,0.815903,74.000000,52.107495,0.704155,100.450000,11.236050,62.456472,387.450000,305.310600,0.788000
SYNTHETIC_ILLUSTRATIVE,NL-015-T01,NL-015,Nested-Loop,2,128.960000,111.171032,0.862058,92.560000,75.519974,0.815903,76.960000,54.191795,0.704155,104.468000,11.685492,64.954731,402.948000,317.523024,0.788000
SYNTHETIC_ILLUSTRATIVE,NL-015-T01,NL-015,Nested-Loop,3,122.760000,105.826271,0.862058,88.110000,71.889206,0.815903,73.260000,51.586420,0.704155,99.445500,11.123690,61.831908,383.575500,302.257494,0.788000
SYNTHETIC_ILLUSTRATIVE,NL-015-T01,NL-015,Nested-Loop,4,127.720000,110.102080,0.862058,91.670000,74.793820,0.815903,76.220000,53.670720,0.704155,103.463500,11.573132,64.330166,399.073500,314.469918,0.788000
SYNTHETIC_ILLUSTRATIVE,NL-015-T01,NL-015,Nested-Loop,5,121.520000,104.757319,0.862058,87.220000,71.163052,0.815903,72.520000,51.065345,0.704155,98.441000,11.011329,61.207343,379.701000,299.204388,0.788000
SYNTHETIC_ILLUSTRATIVE,NL-015-T01,NL-015,Nested-Loop,6,126.480000,109.033128,0.862058,90.780000,74.067666,0.815903,75.480000,53.149645,0.704155,102.459000,11.460771,63.705602,395.199000,311.416812,0.788000
SYNTHETIC_ILLUSTRATIVE,NL-015-T01,NL-015,Nested-Loop,7,120.280000,103.688367,0.862058,86.330000,70.436898,0.815903,71.780000,50.544270,0.704155,97.436500,10.898968,60.582778,375.826500,296.151282,0.788000
SYNTHETIC_ILLUSTRATIVE,NL-015-T01,NL-015,Nested-Loop,8,125.240000,107.964176,0.862058,89.890000,73.341513,0.815903,74.740000,52.628570,0.704155,101.454500,11.348410,63.081037,391.324500,308.363706,0.788000
SYNTHETIC_ILLUSTRATIVE,NL-015-T01,NL-015,Nested-Loop,9,119.040000,102.619414,0.862058,85.440000,69.710745,0.815903,71.040000,50.023195,0.704155,96.432000,10.786608,59.958213,371.952000,293.098176,0.788000
SYNTHETIC_ILLUSTRATIVE,NL-015-T01,NL-015,Nested-Loop,10,124.000000,106.895223,0.862058,89.000000,72.615359,0.815903,74.000000,52.107495,0.704155,100.450000,11.236050,62.456472,387.450000,305.310600,0.788000
SYNTHETIC_ILLUSTRATIVE,NL-015-T02,NL-015,Nested-Loop,1,49.440000,42.422400,0.858058,115.360000,93.661120,0.811903,106.090000,74.279480,0.700155,94.811500,10.605344,65.741632,365.701500,286.709976,0.784000
SYNTHETIC_ILLUSTRATIVE,NL-015-T02,NL-015,Nested-Loop,2,47.040000,40.363060,0.858058,109.760000,89.114464,0.811903,100.940000,70.673680,0.700155,90.209000,10.090521,62.550291,347.949000,272.792016,0.784000
SYNTHETIC_ILLUSTRATIVE,NL-015-T02,NL-015,Nested-Loop,3,48.960000,42.010532,0.858058,114.240000,92.751789,0.811903,105.060000,73.558320,0.700155,93.891000,10.502379,65.103364,362.151000,283.926384,0.784000
SYNTHETIC_ILLUSTRATIVE,NL-015-T02,NL-015,Nested-Loop,4,46.560000,39.951192,0.858058,108.640000,88.205132,0.811903,99.910000,69.952520,0.700155,89.288500,9.987556,61.912023,344.398500,270.008424,0.784000
SYNTHETIC_ILLUSTRATIVE,NL-015-T02,NL-015,Nested-Loop,5,48.480000,41.598664,0.858058,113.120000,91.842457,0.811903,104.030000,72.837160,0.700155,92.970500,10.399414,64.465096,358.600500,281.142792,0.784000
SYNTHETIC_ILLUSTRATIVE,NL-015-T02,NL-015,Nested-Loop,6,46.080000,39.539324,0.858058,107.520000,87.295801,0.811903,98.880000,69.231360,0.700155,88.368000,9.884592,61.273755,340.848000,267.224832,0.784000
SYNTHETIC_ILLUSTRATIVE,NL-015-T02,NL-015,Nested-Loop,7,48.000000,41.186796,0.858058,112.000000,90.933126,0.811903,103.000000,72.116000,0.700155,92.050000,10.296450,63.826828,355.050000,278.359200,0.784000
SYNTHETIC_ILLUSTRATIVE,NL-015-T02,NL-015,Nested-Loop,8,49.920000,42.834268,0.858058,116.480000,94.570451,0.811903,107.120000,75.000640,0.700155,95.732000,10.708308,66.379901,369.252000,289.493568,0.784000
SYNTHETIC_ILLUSTRATIVE,NL-015-T02,NL-015,Nested-Loop,9,47.520000,40.774928,0.858058,110.880000,90.023795,0.811903,101.970000,71.394840,0.700155,91.129500,10.193486,63.188559,351.499500,275.575608,0.784000
SYNTHETIC_ILLUSTRATIVE,NL-015-T02,NL-015,Nested-Loop,10,49.440000,42.422400,0.858058,115.360000,93.661120,0.811903,106.090000,74.279480,0.700155,94.811500,10.605344,65.741632,365.701500,286.709976,0.784000
SYNTHETIC_ILLUSTRATIVE,NL-015-T03,NL-015,Nested-Loop,1,64.990000,56.870036,0.875058,130.950000,105.794886,0.807903,128.040000,89.135730,0.696155,113.393000,12.683817,85.851304,437.373000,350.335773,0.801000
SYNTHETIC_ILLUSTRATIVE,NL-015-T03,NL-015,Nested-Loop,2,67.670000,59.215192,0.875058,136.350000,110.157562,0.807903,133.320000,92.811430,0.696155,118.069000,13.206861,89.391564,455.409000,364.782609,0.801000
SYNTHETIC_ILLUSTRATIVE,NL-015-T03,NL-015,Nested-Loop,3,64.320000,56.283747,0.875058,129.600000,104.704217,0.807903,126.720000,88.216805,0.696155,112.224000,12.553056,84.966239,432.864000,346.724064,0.801000
SYNTHETIC_ILLUSTRATIVE,NL-015-T03,NL-015,Nested-Loop,4,67.000000,58.628903,0.875058,135.000000,109.066893,0.807903,132.000000,91.892505,0.696155,116.900000,13.076100,88.506499,450.900000,361.170900,0.801000
SYNTHETIC_ILLUSTRATIVE,NL-015-T03,NL-015,Nested-Loop,5,69.680000,60.974059,0.875058,140.400000,113.429569,0.807903,137.280000,95.568205,0.696155,121.576000,13.599144,92.046759,468.936000,375.617736,0.801000
SYNTHETIC_ILLUSTRATIVE,NL-015-T03,NL-015,Nested-Loop,6,66.330000,58.042614,0.875058,133.650000,107.976224,0.807903,130.680000,90.973580,0.696155,115.731000,12.945339,87.621434,446.391000,357.559191,0.801000
SYNTHETIC_ILLUSTRATIVE,NL-015-T03,NL-015,Nested-Loop,7,69.010000,60.387770,0.875058,139.050000,112.338900,0.807903,135.960000,94.649280,0.696155,120.407000,13.468383,91.161694,464.427000,372.006027,0.801000
SYNTHETIC_ILLUSTRATIVE,NL-015-T03,NL-015,Nested-Loop,8,65.660000,57.456325,0.875058,132.300000,106.885555,0.807903,129.360000,90.054655,0.696155,114.562000,12.814578,86.736369,441.882000,353.947482,0.801000
SYNTHETIC_ILLUSTRATIVE,NL-015-T03,NL-015,Nested-Loop,9,68.340000,59.801481,0.875058,137.700000,111.248231,0.807903,134.640000,93.730355,0.696155,119.238000,13.337622,90.276629,459.918000,368.394318,0.801000
SYNTHETIC_ILLUSTRATIVE,NL-015-T03,NL-015,Nested-Loop,10,64.990000,56.870036,0.875058,130.950000,105.794886,0.807903,128.040000,89.135730,0.696155,113.393000,12.683817,85.851304,437.373000,350.335773,0.801000
SYNTHETIC_ILLUSTRATIVE,NL-016-T01,NL-016,Nested-Loop,1,86.000000,74.911010,0.871058,158.000000,127.016660,0.803903,51.000000,35.299922,0.692155,103.250000,11.549250,68.628408,398.250000,317.405250,0.797000
SYNTHETIC_ILLUSTRATIVE,NL-016-T01,NL-016,Nested-Loop,2,89.440000,77.907450,0.871058,164.320000,132.097327,0.803903,53.040000,36.711919,0.692155,107.380000,12.011220,71.373544,414.180000,330.101460,0.797000
SYNTHETIC_ILLUSTRATIVE,NL-016-T01,NL-016,Nested-Loop,3,85.140000,74.161900,0.871058,156.420000,125.746494,0.803903,50.490000,34.946923,0.692155,102.217500,11.433758,67.942124,394.267500,314.231198,0.797000
SYNTHETIC_ILLUSTRATIVE,NL-016-T01,NL-016,Nested-Loop,4,88.580000,77.158340,0.871058,162.740000,130.827160,0.803903,52.530000,36.358920,0.692155,106.347500,11.895728,70.687260,410.197500,326.927408,0.797000
SYNTHETIC_ILLUSTRATIVE,NL-016-T01,NL-016,Nested-Loop,5,84.280000,73.412790,0.871058,154.840000,124.476327,0.803903,49.980000,34.593924,0.692155,101.185000,11.318265,67.255840,390.285000,311.057145,0.797000
SYNTHETIC_ILLUSTRATIVE,NL-016-T01,NL-016,Nested-Loop,6,87.720000,76.409230,0.871058,161.160000,129.556993,0.803903,52.020000,36.005921,0.692155,105.315000,11.780235,70.000976,406.215000,323.753355,0.797000
SYNTHETIC_ILLUSTRATIVE,NL-016-T01,NL-016,Nested-Loop,7,83.420000,72.663679,0.871058,153.260000,123.206160,0.803903,49.470000,34.240925,0.692155,100.152500,11.202772,66.569556,386.302500,307.883092,0.797000
SYNTHETIC_ILLUSTRATIVE,NL-016-T01,NL-016,Nested-Loop,8,86.860000,75.660120,0.871058,159.580000,128.286827,0.803903,51.510000,35.652922,0.692155,104.282500,11.664742,69.314692,402.232500,320.579302,0.797000
SYNTHETIC_ILLUSTRATIVE,NL-016-T01,NL-016,Nested-Loop,9,82.560000,71.914569,0.871058,151.680000,121.935994,0.803903,48.960000,33.887925,0.692155,99.120000,11.087280,65.883271,382.320000,304.709040,0.797000
SYNTHETIC_ILLUSTRATIVE,NL-016-T01,NL-016,Nested-Loop,10,86.000000,74.911010,0.871058,158.000000,127.016660,0.803903,51.000000,35.299922,0.692155,103.250000,11.549250,68.628408,398.250000,317.405250,0.797000
SYNTHETIC_ILLUSTRATIVE,NL-016-T02,NL-016,Nested-Loop,1,108.150000,93.772350,0.867058,57.680000,46.138400,0.799903,82.400000,58.434400,0.709155,86.880500,9.718204,57.679272,335.110500,265.742626,0.793000
SYNTHETIC_ILLUSTRATIVE,NL-016-T02,NL-016,Nested-Loop,2,102.900000,89.220294,0.867058,54.880000,43.898672,0.799903,78.400000,55.597779,0.709155,82.663000,9.246447,54.879307,318.843000,252.842499,0.793000
SYNTHETIC_ILLUSTRATIVE,NL-016-T02,NL-016,Nested-Loop,3,107.100000,92.861939,0.867058,57.120000,45.690454,0.799903,81.600000,57.867076,0.709155,86.037000,9.623853,57.119279,331.857000,263.162601,0.793000
SYNTHETIC_ILLUSTRATIVE,NL-016-T02,NL-016,Nested-Loop,4,101.850000,88.309883,0.867058,54.320000,43.450726,0.799903,77.600000,55.030454,0.709155,81.819500,9.152096,54.319314,315.589500,250.262474,0.793000
SYNTHETIC_ILLUSTRATIVE,NL-016-T02,NL-016,Nested-Loop,5,106.050000,91.951528,0.867058,56.560000,45.242509,0.799903,80.800000,57.299751,0.709155,85.193500,9.529502,56.559286,328.603500,260.582576,0.793000
SYNTHETIC_ILLUSTRATIVE,NL-016-T02,NL-016,Nested-Loop,6,100.800000,87.399472,0.867058,53.760000,43.002781,0.799903,76.800000,54.463130,0.709155,80.976000,9.057744,53.759321,312.336000,247.682448,0.793000
SYNTHETIC_ILLUSTRATIVE,NL-016-T02,NL-016,Nested-Loop,7,105.000000,91.041117,0.867058,56.000000,44.794563,0.799903,80.000000,56.732427,0.709155,84.350000,9.435150,55.999293,325.350000,258.002550,0.793000
SYNTHETIC_ILLUSTRATIVE,NL-016-T02,NL-016,Nested-Loop,8,109.200000,94.682761,0.867058,58.240000,46.586346,0.799903,83.200000,59.001724,0.709155,87.724000,9.812556,58.239265,338.364000,268.322652,0.793000
SYNTHETIC_ILLUSTRATIVE,NL-016-T02,NL-016,Nested-Loop,9,103.950000,90.130705,0.867058,55.440000,44.346617,0.799903,79.200000,56.165103,0.709155,83.506500,9.340798,55.439300,322.096500,255.422524,0.793000
SYNTHETIC_ILLUSTRATIVE,NL-016-T02,NL-016,Nested-Loop,10,108.150000,93.772350,0.867058,57.680000,46.138400,0.799903,82.400000,58.434400,0.709155,86.880500,9.718204,57.679272,335.110500,265.742626,0.793000
SYNTHETIC_ILLUSTRATIVE,NL-016-T03,NL-016,Nested-Loop,1,120.280000,103.808647,0.863058,76.630000,60.990040,0.795903,105.730000,74.556074,0.705155,105.924000,11.848356,71.153879,408.564000,322.356996,0.789000
SYNTHETIC_ILLUSTRATIVE,NL-016-T03,NL-016,Nested-Loop,2,125.240000,108.089416,0.863058,79.790000,63.505093,0.795903,110.090000,77.630551,0.705155,110.292000,12.336948,74.088060,425.412000,335.650068,0.789000
SYNTHETIC_ILLUSTRATIVE,NL-016-T03,NL-016,Nested-Loop,3,119.040000,102.738454,0.863058,75.840000,60.361277,0.795903,104.640000,73.787455,0.705155,104.832000,11.726208,70.420334,404.352000,319.033728,0.789000
SYNTHETIC_ILLUSTRATIVE,NL-016-T03,NL-016,Nested-Loop,4,124.000000,107.019223,0.863058,79.000000,62.876330,0.795903,109.000000,76.861932,0.705155,109.200000,12.214800,73.354515,421.200000,332.326800,0.789000
SYNTHETIC_ILLUSTRATIVE,NL-016-T03,NL-016,Nested-Loop,5,128.960000,111.299992,0.863058,82.160000,65.391383,0.795903,113.360000,79.936409,0.705155,113.568000,12.703392,76.288695,438.048000,345.619872,0.789000
SYNTHETIC_ILLUSTRATIVE,NL-016-T03,NL-016,Nested-Loop,6,122.760000,105.949031,0.863058,78.210000,62.247567,0.795903,107.910000,76.093313,0.705155,108.108000,12.092652,72.620969,416.988000,329.003532,0.789000
SYNTHETIC_ILLUSTRATIVE,NL-016-T03,NL-016,Nested-Loop,7,127.720000,110.229800,0.863058,81.370000,64.762620,0.795903,112.270000,79.167790,0.705155,112.476000,12.581244,75.555150,433.836000,342.296604,0.789000
SYNTHETIC_ILLUSTRATIVE,NL-016-T03,NL-016,Nested-Loop,8,121.520000,104.878839,0.863058,77.420000,61.618803,0.795903,106.820000,75.324693,0.705155,107.016000,11.970504,71.887424,412.776000,325.680264,0.789000
SYNTHETIC_ILLUSTRATIVE,NL-016-T03,NL-016,Nested-Loop,9,126.480000,109.159608,0.863058,80.580000,64.133857,0.795903,111.180000,78.399171,0.705155,111.384000,12.459096,74.821605,429.624000,338.973336,0.789000
SYNTHETIC_ILLUSTRATIVE,NL-016-T03,NL-016,Nested-Loop,10,120.280000,103.808647,0.863058,76.630000,60.990040,0.795903,105.730000,74.556074,0.705155,105.924000,11.848356,71.153879,408.564000,322.356996,0.789000
SYNTHETIC_ILLUSTRATIVE,NL-017-T01,NL-017,Nested-Loop,1,48.000000,41.234796,0.859058,102.000000,82.916097,0.812903,138.000000,96.759437,0.701155,100.800000,11.275200,73.022470,388.800000,305.208000,0.785000
SYNTHETIC_ILLUSTRATIVE,NL-017-T01,NL-017,Nested-Loop,2,49.920000,42.884188,0.859058,106.080000,86.232741,0.812903,143.520000,100.629814,0.701155,104.832000,11.726208,75.943369,404.352000,317.416320,0.785000
SYNTHETIC_ILLUSTRATIVE,NL-017-T01,NL-017,Nested-Loop,3,47.520000,40.822448,0.859058,100.980000,82.086936,0.812903,136.620000,95.791843,0.701155,99.792000,11.162448,72.292245,384.912000,302.155920,0.785000
SYNTHETIC_ILLUSTRATIVE,NL-017-T01,NL-017,Nested-Loop,4,49.440000,42.471840,0.859058,105.060000,85.403580,0.812903,142.140000,99.662220,0.701155,103.824000,11.613456,75.213144,400.464000,314.364240,0.785000
SYNTHETIC_ILLUSTRATIVE,NL-017-T01,NL-017,Nested-Loop,5,47.040000,40.410100,0.859058,99.960000,81.257775,0.812903,135.240000,94.824248,0.701155,98.784000,11.049696,71.562021,381.024000,299.103840,0.785000
SYNTHETIC_ILLUSTRATIVE,NL-017-T01,NL-017,Nested-Loop,6,48.960000,42.059492,0.859058,104.040000,84.574419,0.812903,140.760000,98.694626,0.701155,102.816000,11.500704,74.482919,396.576000,311.312160,0.785000
SYNTHETIC_ILLUSTRATIVE,NL-017-T01,NL-017,Nested-Loop,7,46.560000,39.997752,0.859058,98.940000,80.428614,0.812903,133.860000,93.856654,0.701155,97.776000,10.936944,70.831796,377.136000,296.051760,0.785000
SYNTHETIC_ILLUSTRATIVE,NL-017-T01,NL-017,Nested-Loop,8,48.480000,41.647144,0.859058,103.020000,83.745258,0.812903,139.380000,97.727031,0.701155,101.808000,11.387952,73.752695,392.688000,308.260080,0.785000
SYNTHETIC_ILLUSTRATIVE,NL-017-T01,NL-017,Nested-Loop,9,46.080000,39.585404,0.859058,97.920000,79.599453,0.812903,132.480000,92.889059,0.701155,96.768000,10.824192,70.101571,373.248000,292.999680,0.785000
SYNTHETIC_ILLUSTRATIVE,NL-017-T01,NL-017,Nested-Loop,10,48.000000,41.234796,0.859058,102.000000,82.916097,0.812903,138.000000,96.759437,0.701155,100.800000,11.275200,73.022470,388.800000,305.208000,0.785000
SYNTHETIC_ILLUSTRATIVE,NL-017-T02,NL-017,Nested-Loop,1,69.010000,59.007570,0.855058,128.750000,104.146250,0.808903,58.710000,40.929990,0.697155,89.764500,10.040800,63.555458,346.234500,277.680069,0.802000
SYNTHETIC_ILLUSTRATIVE,NL-017-T02,NL-017,Nested-Loop,2,65.660000,56.143125,0.855058,122.500000,99.090607,0.808903,55.860000,38.943097,0.697155,85.407000,9.553383,60.470242,329.427000,264.200454,0.802000
SYNTHETIC_ILLUSTRATIVE,NL-017-T02,NL-017,Nested-Loop,3,68.340000,58.434681,0.855058,127.500000,103.135121,0.808903,58.140000,40.532611,0.697155,88.893000,9.943317,62.938415,342.873000,274.984146,0.802000
SYNTHETIC_ILLUSTRATIVE,NL-017-T02,NL-017,Nested-Loop,4,64.990000,55.570236,0.855058,121.250000,98.079478,0.808903,55.290000,38.545719,0.697155,84.535500,9.455900,59.853199,326.065500,261.504531,0.802000
SYNTHETIC_ILLUSTRATIVE,NL-017-T02,NL-017,Nested-Loop,5,67.670000,57.861792,0.855058,126.250000,102.123993,0.808903,57.570000,40.135233,0.697155,88.021500,9.845834,62.321372,339.511500,272.288223,0.802000
SYNTHETIC_ILLUSTRATIVE,NL-017-T02,NL-017,Nested-Loop,6,64.320000,54.997347,0.855058,120.000000,97.068350,0.808903,54.720000,38.148340,0.697155,83.664000,9.358416,59.236155,322.704000,258.808608,0.802000
SYNTHETIC_ILLUSTRATIVE,NL-017-T02,NL-017,Nested-Loop,7,67.000000,57.288903,0.855058,125.000000,101.112864,0.808903,57.000000,39.737854,0.697155,87.150000,9.748350,61.704329,336.150000,269.592300,0.802000
SYNTHETIC_ILLUSTRATIVE,NL-017-T02,NL-017,Nested-Loop,8,69.680000,59.580459,0.855058,130.000000,105.157379,0.808903,59.280000,41.327369,0.697155,90.636000,10.138284,64.172502,349.596000,280.375992,0.802000
SYNTHETIC_ILLUSTRATIVE,NL-017-T02,NL-017,Nested-Loop,9,66.330000,56.716014,0.855058,123.750000,100.101735,0.808903,56.430000,39.340476,0.697155,86.278500,9.650866,61.087285,332.788500,266.896377,0.802000
SYNTHETIC_ILLUSTRATIVE,NL-017-T02,NL-017,Nested-Loop,10,69.010000,59.007570,0.855058,128.750000,104.146250,0.808903,58.710000,40.929990,0.697155,89.764500,10.040800,63.555458,346.234500,277.680069,0.802000
SYNTHETIC_ILLUSTRATIVE,NL-017-T03,NL-017,Nested-Loop,1,83.420000,72.747099,0.872058,143.560000,115.551862,0.804903,83.420000,57.823018,0.693155,108.640000,12.152160,76.119780,419.040000,334.393920,0.798000
SYNTHETIC_ILLUSTRATIVE,NL-017-T03,NL-017,Nested-Loop,2,86.860000,75.746980,0.872058,149.480000,120.316887,0.804903,86.860000,60.207473,0.693155,113.120000,12.653280,79.258740,436.320000,348.183360,0.798000
SYNTHETIC_ILLUSTRATIVE,NL-017-T03,NL-017,Nested-Loop,3,82.560000,71.997129,0.872058,142.080000,114.360606,0.804903,82.560000,57.226905,0.693155,107.520000,12.026880,75.335040,414.720000,330.946560,0.798000
SYNTHETIC_ILLUSTRATIVE,NL-017-T03,NL-017,Nested-Loop,4,86.000000,74.997010,0.872058,148.000000,119.125631,0.804903,86.000000,59.611359,0.693155,112.000000,12.528000,78.474000,432.000000,344.736000,0.798000
SYNTHETIC_ILLUSTRATIVE,NL-017-T03,NL-017,Nested-Loop,5,89.440000,77.996890,0.872058,153.920000,123.890656,0.804903,89.440000,61.995814,0.693155,116.480000,13.029120,81.612960,449.280000,358.525440,0.798000
SYNTHETIC_ILLUSTRATIVE,NL-017-T03,NL-017,Nested-Loop,6,85.140000,74.247040,0.872058,146.520000,117.934375,0.804903,85.140000,59.015246,0.693155,110.880000,12.402720,77.689260,427.680000,341.288640,0.798000
SYNTHETIC_ILLUSTRATIVE,NL-017-T03,NL-017,Nested-Loop,7,88.580000,77.246920,0.872058,152.440000,122.699400,0.804903,88.580000,61.399700,0.693155,115.360000,12.903840,80.828220,444.960000,355.078080,0.798000
SYNTHETIC_ILLUSTRATIVE,NL-017-T03,NL-017,Nested-Loop,8,84.280000,73.497070,0.872058,145.040000,116.743118,0.804903,84.280000,58.419132,0.693155,109.760000,12.277440,76.904520,423.360000,337.841280,0.798000
SYNTHETIC_ILLUSTRATIVE,NL-017-T03,NL-017,Nested-Loop,9,87.720000,76.496950,0.872058,150.960000,121.508144,0.804903,87.720000,60.803586,0.693155,114.240000,12.778560,80.043480,440.640000,351.630720,0.798000
SYNTHETIC_ILLUSTRATIVE,NL-017-T03,NL-017,Nested-Loop,10,83.420000,72.747099,0.872058,143.560000,115.551862,0.804903,83.420000,57.823018,0.693155,108.640000,12.152160,76.119780,419.040000,334.393920,0.798000
SYNTHETIC_ILLUSTRATIVE,NL-018-T01,NL-018,Nested-Loop,1,105.000000,91.146117,0.868058,171.000000,136.954398,0.800903,115.000000,81.667864,0.710155,136.850000,15.307650,94.036871,527.850000,419.112900,0.794000
SYNTHETIC_ILLUSTRATIVE,NL-018-T01,NL-018,Nested-Loop,2,109.200000,94.791961,0.868058,177.840000,142.432574,0.800903,119.600000,84.934579,0.710155,142.324000,15.919956,97.798346,548.964000,435.877416,0.794000
SYNTHETIC_ILLUSTRATIVE,NL-018-T01,NL-018,Nested-Loop,3,103.950000,90.234655,0.868058,169.290000,135.584854,0.800903,113.850000,80.851185,0.710155,135.481500,15.154574,93.096503,522.571500,414.921771,0.794000
SYNTHETIC_ILLUSTRATIVE,NL-018-T01,NL-018,Nested-Loop,4,108.150000,93.880500,0.868058,176.130000,141.063030,0.800903,118.450000,84.117900,0.710155,140.955500,15.766880,96.857978,543.685500,431.686287,0.794000
SYNTHETIC_ILLUSTRATIVE,NL-018-T01,NL-018,Nested-Loop,5,102.900000,89.323194,0.868058,167.580000,134.215310,0.800903,112.700000,80.034507,0.710155,134.113000,15.001497,92.156134,517.293000,410.730642,0.794000
